opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
4324,578,3,Pinnacle Inc - Platform Deal,Closed Lost,47369,2024-12-31,2024-12-12,Webinar,Omitted,False,True,CompetitorD,Champion Left,17,,New Business,2024-12-12T00:00:00
4325,732,6,Global Enterprises - Platform Deal,Proposal,197295,2022-06-21,2022-04-25,Inbound - Web,Best Case,False,False,Open Source Alternative,,49,Technical review,New Business,2022-04-25T00:00:00
1025,749,7,Nova Corp - Platform Deal,Closed Lost,39613,2024-10-05,2024-07-25,Product-Led,Omitted,False,True,Open Source Alternative,Price,27,,New Business,2024-07-25T00:00:00
4327,10,13,Vanguard Digital - Initial License,Closed Won,99838,2023-06-16,2022-12-28,Inbound - Content,Closed,True,True,CompetitorD,,33,,New Business,2022-12-28T00:00:00
4328,341,13,Summit Technologies - Platform Deal,Closed Lost,,2024-12-31,2024-12-21,Partner Referral,Omitted,False,True,CompetitorC,No Decision,3,,New Business,2024-12-21T00:00:00
4329,508,2,Optima Software - Platform Deal,Closed Won,49331,2024-12-18,2024-09-03,Webinar,Closed,True,True,CompetitorB,,30,,New Business,2024-09-03T00:00:00
4330,851,14,Vertex Services - Initial License,Prospecting,97262,2025-05-29,2024-12-18,Event,Pipeline,False,False,,,77,POC setup,New Business,2024-12-18T00:00:00
4331,550,14,Vertex Enterprises - New Business,Closed Lost,9575,2024-12-27,2024-07-02,,Omitted,False,True,CompetitorA,Lost to Status Quo,1,,New Business,2024-07-02T00:00:00
4332,805,16,Catalyst Services - New Business,Closed Lost,38011,2024-12-08,2024-09-15,Event,Omitted,False,True,,Price,24,,New Business,2024-09-15T00:00:00
4333,588,8,Quantum Services - Platform Deal,Prospecting,23046,2021-08-27,2021-02-24,Partner Referral,Pipeline,False,False,,,38,Reference call,New Business,2021-02-24T00:00:00
4334,423,2,Pinnacle Inc - New Business,Closed Lost,904690,2024-12-31,2024-11-20,Inbound - Web,Omitted,False,True,CompetitorD,Price,26,,New Business,2024-11-20T00:00:00
4335,508,9,Optima Software - Additional Seats,Qualification,7795,2025-02-04,2024-07-27,Partner Referral,Best Case,False,False,CompetitorA,,52,Technical review,Expansion,2024-07-27T00:00:00
4336,570,12,Vertex Partners - Expansion,Qualification,106222,2025-06-25,2024-10-12,Webinar,Best Case,False,False,,,22,Technical review,Expansion,2024-10-12T00:00:00
4337,25,2,Synergy Holdings - Platform Deal,Closed Won,41898,2024-12-31,2024-12-08,Webinar,Closed,True,True,,,41,,New Business,2024-12-08T00:00:00
4338,405,1,Horizon Holdings - New Business,Closed Won,363085,2024-03-04,2024-03-08,Outbound - SDR,Closed,True,True,,,21,,New Business,2024-03-08T00:00:00
4339,725,6,Fusion Systems - Platform Deal,Proposal,18304,2022-08-05,2022-01-10,Webinar,Best Case,False,False,CompetitorD,,59,Schedule demo,New Business,2022-01-10T00:00:00
4340,407,3,Horizon Group - New Business,Discovery,399095,2023-04-10,2022-12-07,Outbound - SDR,Pipeline,False,False,CompetitorB,,18,,New Business,2022-12-07T00:00:00
4341,527,1,Nexus Inc - Platform Deal,Closed Won,44366,2024-06-18,2024-06-01,Outbound - AE,Closed,True,True,CompetitorC,,31,,New Business,2024-06-01T00:00:00
4342,671,9,Atlas Digital - Platform Deal,Qualification,7198,2025-03-17,2024-11-28,Partner Referral,Best Case,False,False,CompetitorE,,41,Legal review,New Business,2024-11-28T00:00:00
4343,528,11,Acme Group - New Business,Prospecting,54567,2024-10-05,2024-02-05,Inbound - Web,Pipeline,False,False,CompetitorD,,54,POC setup,New Business,2024-02-05T00:00:00
4344,686,11,Synergy Holdings - New Business,Closed Lost,52370,2024-12-31,2024-12-15,Product-Led,Omitted,False,True,Open Source Alternative,Champion Left,11,,New Business,2024-12-15T00:00:00
4345,350,14,Elevate Enterprises - Initial License,Closed Lost,40337,2023-11-02,2023-05-30,Event,Omitted,False,True,CompetitorC,Timing,73,,New Business,2023-05-30T00:00:00
4346,544,12,Global Labs - Initial License,Prospecting,150819,2024-11-12,2024-07-15,Inbound - Content,Pipeline,False,False,,,58,Send proposal,New Business,2024-07-15T00:00:00
4347,115,7,Zenith Dynamics - Initial License,Qualification,86128,2024-01-09,2023-06-17,,Best Case,False,False,Open Source Alternative,,37,Legal review,New Business,2023-06-17T00:00:00
4348,744,15,Acme Dynamics - Platform Deal,Prospecting,26778,2023-09-05,2023-05-29,Webinar,Pipeline,False,False,CompetitorD,,61,Legal review,New Business,2023-05-29T00:00:00
4349,170,11,Global Inc - New Business,Negotiation,79115,2025-08-23,2024-12-27,Outbound - AE,Commit,False,False,CompetitorC,,17,Reference call,New Business,2024-12-27T00:00:00
4350,873,12,Optima Systems - Initial License,Closed Lost,,2024-01-14,2023-07-04,Event,Omitted,False,True,,Feature Gap,53,,New Business,2023-07-04T00:00:00
4351,778,7,Velocity Holdings - Initial License,Qualification,58491,2024-06-23,2023-11-23,Inbound - Content,Best Case,False,False,,,47,Contract signing,New Business,2023-11-23T00:00:00
4352,96,4,Acme Services - Upsell,Closed Lost,85854,2024-12-25,2024-07-24,Partner Referral,Omitted,False,True,CompetitorA,Budget Cut,13,,Expansion,2024-07-24T00:00:00
4353,883,16,Horizon Digital - New Business,Closed Lost,103501,2024-11-10,2024-10-08,Outbound - SDR,Omitted,False,True,,Feature Gap,26,,New Business,2024-10-08T00:00:00
4354,96,4,Acme Services - Initial License,Prospecting,106394,2022-08-11,2021-11-22,Outbound - SDR,Pipeline,False,False,Open Source Alternative,,20,Reference call,New Business,2021-11-22T00:00:00
4355,664,11,Horizon Group - Initial License,Qualification,41318,2024-06-09,2024-03-21,Webinar,Best Case,False,False,,,4,Legal review,New Business,2024-03-21T00:00:00
4356,637,8,Zenith Technologies - New Business,Qualification,165506,2025-05-26,2024-10-05,Event,Best Case,False,False,Open Source Alternative,,50,Schedule demo,New Business,2024-10-05T00:00:00
4357,233,1,Synergy Systems - Initial License,Negotiation,45853,2023-02-27,2023-01-11,Outbound - AE,Commit,False,False,CompetitorA,,42,Schedule demo,New Business,2023-01-11T00:00:00
4358,67,12,Catalyst Networks - Initial License,Qualification,140021,2025-01-14,2024-05-21,Outbound - SDR,Best Case,False,False,,,63,POC setup,New Business,2024-05-21T00:00:00
4359,914,10,Vertex Enterprises - Platform Deal,Qualification,28969,2024-04-10,2023-11-23,Outbound - SDR,Best Case,False,False,Open Source Alternative,,35,,New Business,2023-11-23T00:00:00
4360,325,15,Velocity Analytics - New Business,Discovery,153548,2025-01-12,2024-12-01,Product-Led,Pipeline,False,False,,,9,Technical review,New Business,2024-12-01T00:00:00
4361,583,2,Velocity Analytics - New Business,Closed Lost,50162,2023-10-26,2023-10-03,Product-Led,Omitted,False,True,,Competitor,3,,New Business,2023-10-03T00:00:00
4362,817,4,Acme Holdings - New Business,Closed Lost,168797,2024-06-24,2024-03-06,Outbound - SDR,Omitted,False,True,,No Decision,31,,New Business,2024-03-06T00:00:00
4363,295,9,Pinnacle Corp - Upsell,Closed Won,14437,2024-04-27,2024-02-04,Inbound - Web,Closed,True,True,,,58,,Expansion,2024-02-04T00:00:00
4364,268,14,Vanguard Inc - New Business,Qualification,177725,2023-06-09,2022-09-21,Event,Best Case,False,False,,,27,POC setup,New Business,2022-09-21T00:00:00
4365,414,14,Velocity Analytics - Renewal,Proposal,795428,2022-07-24,2022-02-05,Webinar,Best Case,False,False,CompetitorA,,31,POC setup,Renewal,2022-02-05T00:00:00
4366,292,15,Optima Systems - Renewal,Prospecting,302170,2022-06-14,2022-02-05,Event,Pipeline,False,False,,,44,Schedule demo,Renewal,2022-02-05T00:00:00
4367,769,16,Optima Corp - Platform Deal,Prospecting,202787,2025-03-29,2024-08-25,Inbound - Content,Pipeline,False,False,,,54,Reference call,New Business,2024-08-25T00:00:00
4368,785,10,Nexus Corp - Platform Deal,Prospecting,13873,2024-12-05,2024-09-05,Event,Pipeline,False,False,CompetitorD,,4,Schedule demo,New Business,2024-09-05T00:00:00
4369,13,1,Vanguard Systems - Initial License,Qualification,250687,2025-04-24,2024-12-20,Event,Best Case,False,False,CompetitorE,,6,Reference call,New Business,2024-12-20T00:00:00
4370,486,6,Nova Digital - New Business,Prospecting,76039,2025-03-16,2024-08-24,Partner Referral,Pipeline,False,False,,,46,Technical review,New Business,2024-08-24T00:00:00
4371,297,14,Global Analytics - Platform Deal,Qualification,9225,2022-09-27,2022-06-01,Webinar,Best Case,False,False,CompetitorC,,70,,New Business,2022-06-01T00:00:00
4372,678,9,Zenith Services - Platform Deal,Discovery,672426,2024-03-17,2024-01-08,Partner Referral,Pipeline,False,False,,,46,Send proposal,New Business,2024-01-08T00:00:00
4373,264,8,Quantum Technologies - Initial License,Proposal,118193,2024-06-22,2024-01-09,Outbound - SDR,Best Case,False,False,CompetitorC,,55,POC setup,New Business,2024-01-09T00:00:00
4374,942,7,Nova Corp - Platform Deal,Closed Lost,16871,2023-05-22,2023-04-16,Inbound - Web,Omitted,False,True,,Lost to Status Quo,13,,New Business,2023-04-16T00:00:00
4375,443,11,Fusion Dynamics - New Business,Qualification,31588,2024-10-11,2024-08-08,Product-Led,Best Case,False,False,,,30,,New Business,2024-08-08T00:00:00
4376,122,15,Quantum Systems - Platform Deal,Qualification,11124,2023-09-28,2023-08-25,Inbound - Content,Best Case,False,False,,,33,Executive alignment,New Business,2023-08-25T00:00:00
4377,63,10,Horizon Inc - Initial License,Closed Lost,33521,2024-12-31,2024-10-14,Inbound - Content,Omitted,False,True,CompetitorA,Budget Cut,55,,New Business,2024-10-14T00:00:00
4378,311,10,Global Platforms - New Business,Closed Lost,7470,2023-12-26,2023-12-09,Inbound - Content,Omitted,False,True,CompetitorE,Feature Gap,22,,New Business,2023-12-09T00:00:00
4379,707,6,Vanguard Enterprises - Platform Deal,Qualification,19211,2024-05-05,2023-12-28,Product-Led,Best Case,False,False,CompetitorE,,35,Legal review,New Business,2023-12-28T00:00:00
4380,182,15,Vertex Holdings - Initial License,Qualification,92315,2025-06-27,2024-12-10,Inbound - Web,Best Case,False,False,CompetitorD,,46,Contract signing,New Business,2024-12-10T00:00:00
4381,280,8,Atlas Systems - New Business,Closed Lost,1016926,2023-12-22,2023-08-04,,Omitted,False,True,,Champion Left,28,,New Business,2023-08-04T00:00:00
4382,73,9,Velocity Corp - Initial License,Proposal,6721,2024-10-28,2024-08-20,Partner Referral,Best Case,False,False,CompetitorB,,11,Technical review,New Business,2024-08-20T00:00:00
4383,851,9,Vertex Services - Initial License,Proposal,123518,2025-02-08,2024-12-17,Inbound - Web,Best Case,False,False,CompetitorA,,31,,New Business,2024-12-17T00:00:00
4384,969,12,Atlas Dynamics - Platform Deal,Prospecting,20072,2025-03-01,2024-06-06,Event,Pipeline,False,False,CompetitorD,,42,,New Business,2024-06-06T00:00:00
4385,249,5,Global Networks - Initial License,Proposal,17775,2023-11-10,2023-07-08,Inbound - Web,Best Case,False,False,CompetitorE,,7,Legal review,New Business,2023-07-08T00:00:00
4386,625,7,Elevate Services - Initial License,Proposal,80900,2024-12-22,2024-06-21,Product-Led,Best Case,False,False,CompetitorB,,16,Contract signing,New Business,2024-06-21T00:00:00
4387,691,12,Quantum Group - Platform Deal,Discovery,31936,2021-07-16,2020-11-10,,Pipeline,False,False,Open Source Alternative,,48,POC setup,New Business,2020-11-10T00:00:00
4388,360,5,Vanguard Solutions - Initial License,Discovery,48324,2024-06-19,2024-04-15,Event,Pipeline,False,False,CompetitorE,,51,Reference call,New Business,2024-04-15T00:00:00
4389,73,6,Velocity Corp - Initial License,Proposal,20112,2024-01-16,2023-07-20,Outbound - AE,Best Case,False,False,CompetitorD,,37,Technical review,New Business,2023-07-20T00:00:00
4390,392,13,Pacific Corp - New Business,Prospecting,40868,2025-01-06,2024-11-05,Event,Pipeline,False,False,CompetitorD,,13,Technical review,New Business,2024-11-05T00:00:00
4391,273,13,Horizon Systems - New Business,Discovery,53555,2025-02-02,2024-06-08,Webinar,Pipeline,False,False,CompetitorA,,22,Technical review,New Business,2024-06-08T00:00:00
4392,142,5,Elevate Solutions - Initial License,Discovery,56285,2024-07-18,2024-05-22,Partner Referral,Pipeline,False,False,CompetitorA,,15,Technical review,New Business,2024-05-22T00:00:00
4393,851,2,Vertex Services - Platform Deal,Discovery,138293,2025-09-14,2024-12-19,Inbound - Web,Pipeline,False,False,CompetitorC,,24,Contract signing,New Business,2024-12-19T00:00:00
4394,431,2,Vertex Systems - Initial License,Closed Lost,102837,2023-12-22,2023-11-16,Event,Omitted,False,True,CompetitorA,Competitor,5,,New Business,2023-11-16T00:00:00
4395,697,12,Apex Holdings - Contract Renewal,Discovery,33539,2024-12-13,2024-11-03,Outbound - AE,Pipeline,False,False,,,9,Technical review,Renewal,2024-11-03T00:00:00
4396,527,3,Nexus Inc - Platform Deal,Prospecting,45577,2025-02-20,2024-12-13,Inbound - Content,Pipeline,False,False,CompetitorA,,36,Contract signing,New Business,2024-12-13T00:00:00
4397,993,4,Elevate Partners - Initial License,Proposal,153198,2024-08-24,2024-05-31,Inbound - Web,Best Case,False,False,,,24,POC setup,New Business,2024-05-31T00:00:00
4398,725,7,Fusion Systems - Initial License,Qualification,22886,2024-10-26,2024-02-08,Outbound - AE,Best Case,False,False,,,9,Legal review,New Business,2024-02-08T00:00:00
4399,625,1,Elevate Services - Platform Deal,Discovery,132946,2024-05-11,2024-03-05,Partner Referral,Pipeline,False,False,,,10,Legal review,New Business,2024-03-05T00:00:00
4400,144,14,Quantum Partners - New Business,Closed Lost,138484,2024-09-17,2024-04-15,Outbound - AE,Omitted,False,True,CompetitorA,Lost to Status Quo,65,,New Business,2024-04-15T00:00:00
4401,206,11,Pacific Software - New Business,Qualification,44972,2025-08-09,2024-12-30,Outbound - AE,Best Case,False,False,CompetitorD,,20,Schedule demo,New Business,2024-12-30T00:00:00
4402,259,10,Summit Analytics - Platform Deal,Prospecting,41067,2025-06-20,2024-10-28,Outbound - SDR,Pipeline,False,False,CompetitorC,,56,Executive alignment,New Business,2024-10-28T00:00:00
4403,279,13,Zenith Holdings - Initial License,Proposal,100716,2025-04-11,2024-09-07,Event,Best Case,False,False,CompetitorA,,29,POC setup,New Business,2024-09-07T00:00:00
4404,845,6,Summit Dynamics - Platform Deal,Closed Lost,44496,2023-06-09,2023-05-12,Event,Omitted,False,True,CompetitorB,Lost to Status Quo,19,,New Business,2023-05-12T00:00:00
4405,237,8,Catalyst Services - New Business,Qualification,73192,2025-02-28,2024-12-30,Inbound - Web,Best Case,False,False,,,52,Technical review,New Business,2024-12-30T00:00:00
4406,14,14,Nexus Inc - Platform Deal,Closed Lost,12603,2021-12-27,2021-07-13,Partner Referral,Omitted,False,True,Open Source Alternative,Timing,63,,New Business,2021-07-13T00:00:00
4407,706,1,Horizon Networks - Platform Deal,Discovery,92053,2025-03-21,2024-07-07,Webinar,Pipeline,False,False,CompetitorE,,18,Reference call,New Business,2024-07-07T00:00:00
4408,614,5,Catalyst Partners - Renewal,Closed Lost,29799,2023-12-24,2023-08-28,Product-Led,Omitted,False,True,,Lost to Status Quo,46,,Renewal,2023-08-28T00:00:00
4409,975,10,Synergy Dynamics - Initial License,Proposal,7037,2025-03-06,2024-11-05,Event,Best Case,False,False,,,6,Technical review,New Business,2024-11-05T00:00:00
4410,383,4,Fusion Solutions - Platform Deal,Negotiation,243818,2025-02-06,2024-08-28,Inbound - Content,Commit,False,False,,,1,Technical review,New Business,2024-08-28T00:00:00
4411,116,1,Optima Digital - New Business,Qualification,50233,2024-10-06,2024-06-06,Outbound - SDR,Best Case,False,False,,,38,Technical review,New Business,2024-06-06T00:00:00
4412,640,3,Optima Dynamics - Platform Deal,Closed Won,711531,2021-09-02,2021-05-22,Webinar,Closed,True,True,CompetitorE,,32,,New Business,2021-05-22T00:00:00
4413,593,15,Vanguard Analytics - New Business,Qualification,8143,2025-04-20,2024-10-16,Outbound - SDR,Best Case,False,False,CompetitorC,,1,Schedule demo,New Business,2024-10-16T00:00:00
4414,132,6,Fusion Holdings - New Business,Discovery,74020,2024-03-23,2024-01-28,Outbound - SDR,Pipeline,False,False,CompetitorE,,22,Legal review,New Business,2024-01-28T00:00:00
4415,143,4,Atlas Analytics - Platform Deal,Closed Lost,555494,2021-08-01,2021-06-14,Partner Referral,Omitted,False,True,CompetitorE,Feature Gap,26,,New Business,2021-06-14T00:00:00
4416,644,4,Pinnacle Inc - Platform Deal,Qualification,35248,2025-05-18,2024-11-27,Partner Referral,Best Case,False,False,CompetitorB,,56,Reference call,New Business,2024-11-27T00:00:00
4417,143,4,Atlas Analytics - New Business,Closed Lost,1077942,2024-08-05,2024-03-21,Product-Led,Omitted,False,True,,Timing,27,,New Business,2024-03-21T00:00:00
4418,142,5,Elevate Solutions - New Business,Qualification,27047,2025-02-01,2024-11-15,Outbound - SDR,Best Case,False,False,,,46,,New Business,2024-11-15T00:00:00
4419,583,10,Velocity Analytics - New Business,Prospecting,20025,2024-02-14,2023-12-22,Partner Referral,Pipeline,False,False,,,34,Executive alignment,New Business,2023-12-22T00:00:00
4420,680,14,Quantum Solutions - New Business,Discovery,33096,2023-06-29,2023-03-27,Product-Led,Pipeline,False,False,CompetitorB,,37,POC setup,New Business,2023-03-27T00:00:00
4421,224,6,Pinnacle Platforms - New Business,Prospecting,410344,2023-12-30,2023-06-13,Webinar,Pipeline,False,False,,,47,Technical review,New Business,2023-06-13T00:00:00
4422,655,12,Apex Group - Initial License,Prospecting,50375,2022-04-09,2021-10-25,Partner Referral,Pipeline,False,False,,,15,Schedule demo,New Business,2021-10-25T00:00:00
4423,139,6,Synergy Technologies - Platform Deal,Closed Won,191942,2024-05-18,2024-04-12,Product-Led,Closed,True,True,,,22,,New Business,2024-04-12T00:00:00
4424,244,9,Optima Technologies - New Business,Proposal,616493,2024-11-25,2024-07-24,Webinar,Best Case,False,False,CompetitorC,,12,Executive alignment,New Business,2024-07-24T00:00:00
4425,775,8,Catalyst Corp - New Business,Closed Lost,86366,2024-06-25,2024-02-22,Inbound - Web,Omitted,False,True,CompetitorE,No Decision,40,,New Business,2024-02-22T00:00:00
4426,37,6,Global Platforms - New Business,Closed Lost,7068,2023-03-10,2022-11-23,Inbound - Web,Omitted,False,True,CompetitorB,Competitor,37,,New Business,2022-11-23T00:00:00
4427,65,6,Acme Partners - Initial License,Closed Lost,87884,2024-03-28,2024-02-14,Inbound - Content,Omitted,False,True,CompetitorE,Champion Left,3,,New Business,2024-02-14T00:00:00
